subject,angle,number,memorization_task,success,quality_angle,quality_long,quality_ratio,renumber
4,0,8,False,NaN,6.415527043898365,22.375121971332348,1.0246908756686184,4
4,0,9,True,True,2.544075780625826,11.663478465957251,1.057044105337083,5
4,0,9,True,True,7.002283773209638,27.677136769917663,1.1966030873550102,5
4,0,9,True,True,8.1368401346999,32.073315747294274,1.2015512770106276,5
4,0,9,True,True,8.284407271578441,16.953889923401352,1.088769715784458,5
4,0,9,True,True,8.18099265126835,23.028371738242548,1.1725602900631373,5
4,0,9,True,True,4.493640985098525,38.80518674045871,1.3361138772702852,5
4,0,9,True,True,10.215786057490568,16.21533260857647,1.1070934722054175,5
4,0,10,False,NaN,2.4460144479541928,11.339032131541536,1.063879352338088,5
4,0,10,False,NaN,8.611899986929211,25.9876054947184,1.1388546109078779,5
4,0,10,False,NaN,9.125315531024865,24.819383770117753,1.033802353453439,5
4,0,10,False,NaN,9.111070044934019,20.242760335093504,1.139601332986584,5
4,0,10,False,NaN,9.136015866223103,26.42471290087272,1.1329569128291916,5
4,0,10,False,NaN,6.645714519010365,21.007307209084207,1.0697031270488058,5
4,0,10,False,NaN,9.873422914627083,26.484989937523714,1.114668415528995,5
4,180,11,True,False,12.661566677790356,32.82616069053984,1.25786524289489,1
4,180,11,True,False,10.803899697636947,24.599417269339742,1.285076274964591,1
4,180,11,True,False,11.394620038850706,37.6282004904227,1.5059918414842242,1
4,180,11,True,False,9.934187100289149,26.660032088223875,1.3532841105955598,1
4,180,11,True,False,12.882479137151133,25.90314282932422,1.3333319530876537,1
4,180,11,True,False,10.155581216166023,26.58821552713947,1.367980049700701,1
4,180,11,True,False,5.481340629564365,11.702787515032986,1.124960985054939,1
4,180,12,False,NaN,10.561756283322639,38.53456423464079,1.412281530760745,1
4,180,12,False,NaN,5.222576111326742,16.882876653548692,1.1760010237129408,1
4,180,12,False,NaN,6.0065221644482,16.68338454947053,1.1794532373813544,1
4,180,12,False,NaN,3.3987955422068628,37.65461830650651,1.4668095570996222,1
4,180,12,False,NaN,11.526594013327625,37.2139867615125,1.3674741828612285,1
4,180,12,False,NaN,16.45372001312375,24.512761202621654,1.2599136677925555,1
4,180,12,False,NaN,10.53079147477327,33.858584540034556,1.4173749835141454,1
4,180,13,True,True,NaN,NaN,NaN,2
4,180,13,True,True,NaN,NaN,NaN,2
4,180,13,True,True,NaN,NaN,NaN,2
4,180,13,True,True,NaN,NaN,NaN,2
4,180,13,True,True,NaN,NaN,NaN,2
4,180,13,True,True,NaN,NaN,NaN,2
4,180,13,True,True,NaN,NaN,NaN,2
4,180,14,False,NaN,6.110540860622599,13.242963340456049,1.0913980064797977,2
4,180,14,False,NaN,5.67150497288096,12.43237762098825,1.0683983656315268,2
4,180,14,False,NaN,3.5888676594177755,25.519048352186335,1.2541043795353244,2
4,180,14,False,NaN,9.626157553312352,42.39602242197956,1.3868159109059703,2
4,180,14,False,NaN,10.489418379959616,22.38396705927166,1.2074820127881163,2
4,180,14,False,NaN,5.13450762561029,44.92883377612904,1.4614486608244392,2
4,180,14,False,NaN,13.912085908473198,30.541718278375253,1.2753823506072823,2
4,180,15,True,True,13.828280775946327,45.74736019434533,1.4802541519120584,3
4,180,15,True,True,11.26308444023549,37.43151010389882,1.452370861628672,3
4,180,15,True,True,11.66020465120785,28.069039388160945,1.2790384540586668,3
4,180,15,True,True,13.874291214920103,23.432203864910633,1.2383041053904258,3
4,180,15,True,True,9.656885399079918,28.696900610129198,1.2727529863075169,3
4,180,15,True,True,12.317041360897385,26.80287659312181,1.2381734612635686,3
4,180,15,True,True,12.16369253280222,37.52221676892679,1.3198158126250572,3
4,180,16,False,NaN,4.596772121561198,26.499731982681777,1.2639676705894634,3
