CODA Motion Analysis Text

Time	Markers																											
Time	Marker 09.X	Marker 09.Y	Marker 09.Z	9.V	Marker 10.X	Marker 10.Y	Marker 10.Z	10.V	Marker 11.X	Marker 11.Y	Marker 11.Z	11.V	Marker 12.X	Marker 12.Y	Marker 12.Z	12.V	Marker 13.X	Marker 13.Y	Marker 13.Z	13.V	Marker 14.X	Marker 14.Y	Marker 14.Z	14.V	Marker 15.X	Marker 15.Y	Marker 15.Z	15.V
(s)	(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)	
8.411	-18.761	-679.051	0.098	1	0.048	-0.144	0.481	1	1040.958	-0.319	1.814	1	0.000	0.000	0.000	0	290.913	-630.546	305.780	1	298.996	-628.914	298.696	1	0.000	0.000	0.000	0
8.416	-18.845	-678.912	-0.338	1	-0.024	0.092	-0.364	1	1041.255	0.470	-0.402	1	0.000	0.000	0.000	0	291.400	-630.648	306.601	1	299.256	-628.723	298.250	1	0.000	0.000	0.000	0
8.421	-18.772	-679.025	0.258	1	0.164	-0.370	0.962	1	1041.322	1.090	-2.027	1	0.000	0.000	0.000	0	291.716	-630.757	305.754	1	299.696	-628.817	297.733	1	0.000	0.000	0.000	0
8.426	-18.916	-678.828	-0.714	1	-0.021	0.107	-0.312	1	1040.923	-0.296	0.720	1	0.000	0.000	0.000	0	292.250	-630.998	306.275	1	300.008	-628.797	297.015	1	0.000	0.000	0.000	0
8.431	-18.779	-678.898	-0.248	1	-0.002	-0.087	0.100	1	1041.226	0.237	-0.470	1	0.000	0.000	0.000	0	292.730	-631.081	306.663	1	300.601	-628.905	297.887	1	0.000	0.000	0.000	0
8.436	0.000	0.000	0.000	0	0.051	-0.013	-0.556	1	1041.171	0.361	-0.585	1	0.000	0.000	0.000	0	293.131	-631.052	305.630	1	301.274	-629.423	299.825	1	0.000	0.000	0.000	0
8.441	-18.982	-678.915	-0.639	1	-0.089	0.046	-0.647	1	1041.087	0.071	0.031	1	0.000	0.000	0.000	0	293.708	-631.258	306.927	1	301.682	-629.377	299.411	1	0.000	0.000	0.000	0
8.446	-18.991	-678.789	-1.253	1	-0.127	0.119	-0.138	1	1041.022	-0.600	2.843	1	0.000	0.000	0.000	0	294.105	-631.403	306.434	1	302.077	-629.449	299.278	1	0.000	0.000	0.000	0
8.451	-18.825	-678.855	-0.263	1	0.095	-0.159	0.321	1	1040.892	-0.683	1.727	1	0.000	0.000	0.000	0	294.634	-631.494	306.098	1	302.538	-629.549	298.633	1	0.000	0.000	0.000	0
8.456	-18.891	-679.009	-0.521	1	0.030	-0.070	0.166	1	1041.024	-0.460	1.332	1	0.000	0.000	0.000	0	295.241	-631.608	306.636	1	303.259	-629.647	298.942	1	0.000	0.000	0.000	0
8.461	0.000	0.000	0.000	0	0.137	-0.113	0.773	1	1041.156	-0.078	0.226	1	0.000	0.000	0.000	0	295.892	-631.770	307.153	1	303.860	-629.935	300.053	1	0.000	0.000	0.000	0
8.466	0.000	0.000	0.000	0	-0.048	0.089	-0.769	1	1040.961	-0.522	1.787	1	0.000	0.000	0.000	0	296.489	-631.976	307.238	1	304.393	-629.857	298.840	1	0.000	0.000	0.000	0
8.471	-18.945	-678.867	-0.880	1	-0.054	0.070	-0.476	1	1041.112	0.611	-0.523	1	0.000	0.000	0.000	0	297.251	-631.962	306.810	1	305.031	-629.781	297.815	1	0.000	0.000	0.000	0
8.476	-18.862	-678.791	-0.570	1	0.173	-0.498	1.042	1	1041.352	0.554	-1.430	1	0.000	0.000	0.000	0	297.975	-632.068	306.829	1	305.888	-630.055	298.843	1	0.000	0.000	0.000	0
8.481	-18.778	-678.865	-1.096	1	0.069	-0.020	0.108	1	1041.404	0.503	-1.320	1	0.000	0.000	0.000	0	298.892	-632.048	307.031	1	306.841	-630.464	300.211	1	0.000	0.000	0.000	0
8.486	-18.804	-679.097	0.005	1	0.126	-0.101	0.230	1	1041.221	0.081	0.418	1	0.000	0.000	0.000	0	299.694	-632.174	306.762	1	307.695	-630.395	299.870	1	0.000	0.000	0.000	0
8.491	-18.979	-678.794	-1.139	1	0.027	-0.150	-0.087	1	1041.331	0.200	-0.430	1	0.000	0.000	0.000	0	300.654	-632.314	307.235	1	308.429	-630.404	299.130	1	0.000	0.000	0.000	0
8.496	-18.913	-678.703	-0.937	1	0.288	-0.561	1.463	1	1041.345	-0.081	-0.126	1	0.000	0.000	0.000	0	301.554	-632.390	307.445	1	309.463	-630.440	299.813	1	0.000	0.000	0.000	0
8.501	-18.743	-679.010	-0.132	1	0.251	-0.140	0.681	1	1040.914	-0.575	1.537	1	0.000	0.000	0.000	0	302.556	-632.433	307.059	1	310.436	-630.485	299.593	1	0.000	0.000	0.000	0
8.506	-18.764	-678.991	-0.077	1	0.194	-0.170	0.794	1	1041.202	0.446	-0.379	1	0.000	0.000	0.000	0	303.539	-632.536	307.261	1	311.425	-630.710	300.157	1	0.000	0.000	0.000	0
8.511	-18.914	-678.714	-0.851	1	-0.018	0.320	-0.744	1	1040.885	0.053	1.237	1	0.000	0.000	0.000	0	304.558	-632.644	307.764	1	312.365	-630.804	300.490	1	0.000	0.000	0.000	0
8.516	-18.817	-678.928	-0.286	1	0.142	-0.080	0.701	1	1041.017	-0.030	0.159	1	0.000	0.000	0.000	0	305.581	-632.701	308.149	1	313.258	-630.814	299.647	1	0.000	0.000	0.000	0
8.521	-18.965	-678.813	-0.905	1	-0.045	0.194	-0.569	1	1040.975	0.262	-0.054	1	0.000	0.000	0.000	0	306.535	-632.704	307.083	1	314.236	-630.781	300.007	1	0.000	0.000	0.000	0
8.526	-18.743	-678.863	-0.020	1	-0.242	0.330	-1.429	1	1041.019	0.148	-0.032	1	0.000	0.000	0.000	0	307.560	-632.805	307.494	1	315.372	-631.135	301.014	1	0.000	0.000	0.000	0
8.531	-19.017	-678.850	-1.105	1	0.011	-0.067	-0.268	1	1041.291	0.430	-0.759	1	0.000	0.000	0.000	0	308.571	-632.935	307.800	1	316.235	-631.046	300.937	1	0.000	0.000	0.000	0
8.536	-18.803	-678.953	-0.509	1	0.153	-0.160	0.497	1	1041.067	0.262	-0.089	1	0.000	0.000	0.000	0	309.622	-632.992	308.065	1	317.304	-631.052	300.462	1	0.000	0.000	0.000	0
8.541	-18.751	-678.992	-0.390	1	0.006	0.001	-0.362	1	1040.816	-0.755	2.204	1	0.000	0.000	0.000	0	310.628	-632.883	307.730	1	318.361	-631.220	300.745	1	0.000	0.000	0.000	0
8.546	-18.846	-678.856	-0.662	1	0.050	-0.029	0.380	1	1041.281	-0.065	-0.232	1	0.000	0.000	0.000	0	311.634	-632.905	307.448	1	319.398	-631.254	300.830	1	0.000	0.000	0.000	0
8.551	-19.043	-678.750	-1.878	1	-0.060	0.211	-0.638	1	1041.274	0.818	-1.135	1	0.000	0.000	0.000	0	312.659	-633.138	308.360	1	320.356	-631.069	300.012	1	0.000	0.000	0.000	0
8.556	-18.843	-678.942	-0.689	1	0.130	-0.301	1.047	1	1041.216	-0.017	0.345	1	0.000	0.000	0.000	0	313.694	-633.125	308.270	1	321.364	-631.071	299.752	1	0.000	0.000	0.000	0
8.561	0.000	0.000	0.000	0	-0.085	0.129	-0.103	1	1041.209	0.324	-0.352	1	0.000	0.000	0.000	0	314.694	-633.276	308.400	1	322.194	-631.208	299.497	1	0.000	0.000	0.000	0
8.566	-18.888	-678.857	-0.758	1	-0.017	0.118	-0.865	1	1041.305	0.567	-0.460	1	0.000	0.000	0.000	0	315.805	-633.379	308.603	1	323.534	-631.346	300.378	1	0.000	0.000	0.000	0
8.571	-18.711	-678.973	0.115	1	-0.070	0.300	-0.984	1	1041.088	-0.199	0.972	1	0.000	0.000	0.000	0	316.866	-633.346	308.689	1	324.442	-631.743	301.362	1	0.000	0.000	0.000	0
8.576	-18.899	-679.042	-0.773	1	0.100	-0.219	0.268	1	1041.243	0.250	-0.182	1	0.000	0.000	0.000	0	317.934	-633.553	308.931	1	325.656	-631.601	300.780	1	0.000	0.000	0.000	0
8.581	-18.804	-678.933	-0.518	1	0.039	0.003	0.218	1	1041.436	0.762	-1.700	1	0.000	0.000	0.000	0	319.078	-633.785	309.554	1	326.585	-631.891	301.617	1	0.000	0.000	0.000	0
8.586	-19.029	-678.833	-0.974	1	-0.127	0.336	-0.925	1	1041.057	0.108	0.671	1	0.000	0.000	0.000	0	320.168	-633.893	309.345	1	327.645	-632.021	301.259	1	0.000	0.000	0.000	0
8.591	-19.002	-678.874	-0.963	1	-0.125	0.290	-0.965	1	1040.939	-0.213	1.194	1	0.000	0.000	0.000	0	321.236	-633.847	308.926	1	328.863	-631.939	300.973	1	0.000	0.000	0.000	0
8.596	-18.965	-678.750	-1.242	1	-0.052	-0.292	-0.020	1	1040.953	-0.213	0.415	1	0.000	0.000	0.000	0	322.373	-634.145	309.507	1	329.987	-632.158	301.616	1	0.000	0.000	0.000	0
8.601	0.000	0.000	0.000	0	-0.172	0.149	-1.118	1	1041.075	-0.188	1.205	1	0.000	0.000	0.000	0	323.571	-634.382	310.398	1	331.026	-632.356	301.504	1	0.000	0.000	0.000	0
8.606	0.000	0.000	0.000	0	0.142	-0.116	0.402	1	1041.286	0.282	-0.402	1	0.000	0.000	0.000	0	324.662	-634.352	309.815	1	332.407	-632.597	302.827	1	0.000	0.000	0.000	0
8.611	-18.973	-678.795	-1.466	1	-0.116	0.047	-0.496	1	1041.057	0.122	0.333	1	0.000	0.000	0.000	0	325.916	-634.435	310.257	1	333.436	-632.529	301.437	1	0.000	0.000	0.000	0
8.616	0.000	0.000	0.000	0	-0.026	-0.014	-0.162	1	1041.006	-0.645	1.842	1	0.000	0.000	0.000	0	327.083	-634.483	309.869	1	334.704	-632.569	301.662	1	0.000	0.000	0.000	0
8.621	0.000	0.000	0.000	0	0.169	-0.293	0.639	1	1040.988	0.210	0.125	1	0.000	0.000	0.000	0	328.268	-634.431	309.806	1	335.902	-632.784	302.505	1	0.000	0.000	0.000	0
8.626	-18.690	-679.155	0.556	1	0.033	0.052	-0.054	1	1041.186	0.417	-0.462	1	0.000	0.000	0.000	0	329.568	-634.609	309.781	1	337.170	-632.870	302.557	1	0.000	0.000	0.000	0
8.631	-18.590	-679.058	0.270	1	-0.019	-0.330	0.490	1	1040.940	0.197	0.547	1	0.000	0.000	0.000	0	330.923	-634.747	310.583	1	338.406	-632.824	302.159	1	0.000	0.000	0.000	0
8.636	-18.860	-678.824	0.076	1	-0.010	0.016	-0.068	1	1041.076	0.597	-1.044	1	0.000	0.000	0.000	0	332.277	-634.711	310.529	1	339.682	-632.876	302.084	1	0.000	0.000	0.000	0
8.641	0.000	0.000	0.000	0	0.066	0.258	-0.172	1	1041.328	0.463	-2.003	1	0.000	0.000	0.000	0	333.678	-634.813	311.043	1	341.022	-632.781	302.348	1	0.000	0.000	0.000	0
8.646	-18.966	-678.789	-0.694	1	-0.085	0.291	-0.882	1	1041.536	0.842	-1.656	1	0.000	0.000	0.000	0	335.029	-634.739	310.173	1	342.413	-632.858	302.843	1	0.000	0.000	0.000	0
8.651	-19.104	-678.709	-1.869	1	0.011	0.023	-0.184	1	1041.173	0.637	-1.535	1	0.000	0.000	0.000	0	336.527	-634.729	310.693	1	343.906	-633.041	302.898	1	0.000	0.000	0.000	0
8.656	-18.942	-678.766	-0.879	1	-0.010	-0.015	0.035	1	1041.091	-0.130	0.893	1	0.000	0.000	0.000	0	337.919	-634.792	310.363	1	345.397	-632.771	302.140	1	0.000	0.000	0.000	0
8.661	0.000	0.000	0.000	0	0.051	0.106	0.259	1	1041.112	-0.045	0.645	1	0.000	0.000	0.000	0	339.434	-634.845	310.538	1	346.679	-633.019	302.248	1	0.000	0.000	0.000	0
8.666	-18.969	-678.852	-1.132	1	-0.008	-0.126	0.143	1	1041.072	0.097	0.768	1	0.000	0.000	0.000	0	340.869	-634.863	310.358	1	348.344	-633.124	303.116	1	0.000	0.000	0.000	0
8.671	-18.922	-678.914	-0.867	1	-0.141	0.335	-0.681	1	1041.020	-0.018	0.518	1	0.000	0.000	0.000	0	342.397	-634.898	310.683	1	350.135	-633.226	304.593	1	0.000	0.000	0.000	0
8.676	-18.880	-678.803	-0.479	1	0.054	-0.071	-0.462	1	1040.949	-0.119	0.654	1	0.000	0.000	0.000	0	343.928	-634.878	310.347	1	351.386	-633.166	302.812	1	0.000	0.000	0.000	0
8.681	-18.790	-679.072	0.707	1	0.132	0.177	-0.072	1	1041.101	0.966	-1.469	1	0.000	0.000	0.000	0	345.478	-634.996	310.610	1	353.066	-633.168	303.534	1	0.000	0.000	0.000	0
8.686	-19.059	-678.838	-1.449	1	0.169	-0.076	0.456	1	1041.139	0.017	0.297	1	0.000	0.000	0.000	0	346.964	-635.070	310.586	1	354.633	-633.402	303.835	1	0.000	0.000	0.000	0
8.691	-18.849	-678.800	-0.698	1	-0.135	0.281	-0.595	1	1040.942	0.152	0.958	1	0.000	0.000	0.000	0	348.552	-635.037	310.605	1	356.205	-633.265	302.778	1	0.000	0.000	0.000	0
8.696	-19.070	-678.727	-1.760	1	-0.025	0.179	-0.199	1	1041.335	0.768	-1.160	1	0.000	0.000	0.000	0	350.095	-635.010	310.484	1	357.613	-633.563	304.824	1	0.000	0.000	0.000	0
8.701	-19.182	-678.626	-2.465	1	-0.102	0.250	-0.799	1	1040.929	0.017	0.518	1	0.000	0.000	0.000	0	351.668	-635.138	310.726	1	359.158	-633.314	302.503	1	0.000	0.000	0.000	0
8.706	-18.827	-678.885	-0.157	1	0.009	0.058	0.179	1	1041.287	0.499	-0.904	1	0.000	0.000	0.000	0	353.209	-635.255	310.667	1	360.708	-633.328	303.437	1	0.000	0.000	0.000	0
8.711	-18.862	-678.880	-0.369	1	0.093	-0.066	0.483	1	1041.262	0.471	-0.912	1	0.000	0.000	0.000	0	354.801	-635.188	310.718	1	362.350	-633.473	303.423	1	0.000	0.000	0.000	0
8.716	-18.905	-678.933	-0.688	1	0.053	-0.260	0.365	1	1041.333	0.417	-0.420	1	0.000	0.000	0.000	0	356.473	-635.317	310.943	1	364.128	-633.998	305.452	1	0.000	0.000	0.000	0
8.721	-19.096	-678.908	-1.119	1	-0.104	0.383	-0.586	1	1040.944	-0.275	1.715	1	0.000	0.000	0.000	0	358.149	-635.618	311.719	1	365.818	-634.044	305.915	1	0.000	0.000	0.000	0
8.726	-19.077	-678.873	-1.049	1	-0.182	0.328	-1.305	1	1041.409	0.560	-1.663	1	0.000	0.000	0.000	0	359.731	-635.646	311.687	1	367.403	-634.007	305.697	1	0.000	0.000	0.000	0
8.731	-19.100	-678.918	-1.193	1	0.017	0.019	-0.181	1	1041.035	0.682	-0.418	1	0.000	0.000	0.000	0	361.330	-635.562	310.825	1	369.349	-634.282	306.988	1	0.000	0.000	0.000	0
8.736	-19.049	-679.033	-0.689	1	0.046	-0.057	0.263	1	1041.065	0.195	0.137	1	0.000	0.000	0.000	0	363.073	-635.597	311.184	1	371.231	-634.591	309.036	1	0.000	0.000	0.000	0
8.741	-18.883	-678.852	-1.032	1	0.068	0.034	-0.657	1	1041.618	0.981	-2.656	1	0.000	0.000	0.000	0	364.720	-635.691	311.061	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
