CODA Motion Analysis Text

Time	Markers																											
Time	Marker 09.X	Marker 09.Y	Marker 09.Z	9.V	Marker 10.X	Marker 10.Y	Marker 10.Z	10.V	Marker 11.X	Marker 11.Y	Marker 11.Z	11.V	Marker 12.X	Marker 12.Y	Marker 12.Z	12.V	Marker 13.X	Marker 13.Y	Marker 13.Z	13.V	Marker 14.X	Marker 14.Y	Marker 14.Z	14.V	Marker 15.X	Marker 15.Y	Marker 15.Z	15.V
27.136	-18.873	-678.627	-1.917	1	-0.044	0.305	-0.246	1	1041.251	0.297	-0.421	1	0.000	0.000	0.000	0	552.714	-553.647	247.216	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.141	-19.037	-678.730	-1.764	1	0.064	0.136	-0.114	1	1041.154	0.500	-0.467	1	0.000	0.000	0.000	0	552.671	-551.765	244.474	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.146	-18.731	-678.913	-0.368	1	-0.107	0.102	-0.145	1	1041.384	0.398	-0.410	1	0.000	0.000	0.000	0	552.906	-550.170	243.346	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.151	-18.814	-678.609	-1.614	1	-0.104	0.179	-0.032	1	1041.285	0.516	-1.353	1	0.000	0.000	0.000	0	553.005	-548.718	243.492	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.156	-18.884	-678.670	-1.802	1	0.089	0.088	-0.001	1	1041.105	0.526	-1.222	1	0.000	0.000	0.000	0	553.322	-547.022	242.419	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.161	-18.719	-678.796	-0.683	1	-0.151	0.366	-0.274	1	1041.046	0.003	-0.042	1	0.000	0.000	0.000	0	553.446	-545.396	241.815	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.166	-18.727	-678.818	-0.320	1	-0.038	0.209	-0.379	1	1040.901	-0.495	2.259	1	0.000	0.000	0.000	0	553.578	-543.568	239.680	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.171	-18.762	-678.746	-0.961	1	0.108	0.189	0.030	1	1041.074	-0.459	1.283	1	0.000	0.000	0.000	0	553.584	-541.726	238.258	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.176	-18.721	-678.900	-0.114	1	0.096	-0.017	0.254	1	1040.926	0.016	0.569	1	0.000	0.000	0.000	0	553.582	-540.344	237.245	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.181	-18.793	-678.856	-1.529	1	0.138	-0.159	0.918	1	1040.785	-0.697	1.954	1	0.000	0.000	0.000	0	553.642	-538.748	236.987	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.186	-19.086	-678.590	-3.041	1	-0.063	0.278	-0.128	1	1041.290	0.664	-1.453	1	0.000	0.000	0.000	0	553.799	-537.063	236.853	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.191	-18.910	-678.578	-2.063	1	0.024	-0.050	0.452	1	1041.251	0.154	0.096	1	0.000	0.000	0.000	0	553.905	-535.442	235.776	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.196	-18.762	-678.830	-1.144	1	-0.016	0.318	-0.661	1	1041.257	0.444	-0.944	1	0.000	0.000	0.000	0	553.943	-533.657	233.897	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.201	-18.955	-678.741	-1.830	1	0.013	-0.087	0.029	1	1040.867	-0.502	2.290	1	0.000	0.000	0.000	0	553.994	-532.024	232.447	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.206	-18.778	-678.855	-0.706	1	0.021	0.012	0.096	1	1041.046	-0.082	0.410	1	0.000	0.000	0.000	0	554.286	-530.581	232.835	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.211	-18.644	-678.654	-0.594	1	-0.066	0.296	-0.307	1	1040.983	-0.294	0.998	1	0.000	0.000	0.000	0	554.342	-528.544	230.493	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.216	-18.880	-678.768	-0.882	1	0.071	0.025	0.318	1	1040.754	-0.798	2.820	1	0.000	0.000	0.000	0	554.476	-527.261	230.499	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.221	-18.859	-678.708	-1.267	1	0.062	-0.318	0.537	1	1040.894	-0.238	1.384	1	0.000	0.000	0.000	0	554.536	-525.659	229.464	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.226	-18.810	-678.880	-0.693	1	-0.121	0.056	-0.443	1	1041.150	0.285	-0.153	1	0.000	0.000	0.000	0	554.563	-523.935	227.456	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.231	-18.801	-678.744	-1.413	1	0.012	-0.080	0.128	1	1041.391	0.033	0.022	1	0.000	0.000	0.000	0	554.747	-522.485	226.243	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.236	-19.104	-678.620	-2.661	1	0.142	-0.012	0.470	1	1041.477	0.823	-1.085	1	0.000	0.000	0.000	0	554.797	-520.899	226.687	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.241	-19.041	-678.604	-2.691	1	0.142	-0.171	0.524	1	1040.892	-0.107	1.153	1	0.000	0.000	0.000	0	555.113	-519.422	225.269	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.246	-18.666	-678.840	-0.851	1	0.062	-0.046	0.286	1	1041.074	-0.061	0.664	1	0.000	0.000	0.000	0	555.194	-517.592	223.388	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.251	-18.900	-678.767	-1.484	1	-0.001	0.300	-0.772	1	1040.996	-0.361	1.118	1	0.000	0.000	0.000	0	555.231	-516.124	224.047	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.256	-18.635	-678.960	-0.427	1	0.136	-0.566	1.013	1	1041.169	0.391	-0.192	1	0.000	0.000	0.000	0	555.199	-514.317	220.721	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.261	-18.693	-678.882	-0.417	1	0.029	0.158	-0.111	1	1041.102	0.184	-0.271	1	0.000	0.000	0.000	0	555.204	-512.879	221.484	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.266	-18.875	-678.710	-1.407	1	0.077	0.105	-0.222	1	1041.120	-0.000	0.070	1	0.000	0.000	0.000	0	555.363	-511.276	219.424	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.271	-18.673	-678.955	-0.205	1	-0.097	0.091	-0.221	1	1041.193	0.116	0.044	1	0.000	0.000	0.000	0	555.310	-509.868	218.833	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.276	-18.964	-678.645	-2.635	1	0.003	-0.028	-0.302	1	1040.889	-0.119	0.767	1	0.000	0.000	0.000	0	555.530	-508.227	219.361	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.281	-18.643	-678.813	-0.608	1	-0.102	0.068	-0.094	1	1040.978	-0.132	0.983	1	0.000	0.000	0.000	0	555.345	-506.582	215.562	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.286	-18.802	-678.916	-1.103	1	0.060	0.104	-0.126	1	1041.341	0.637	-1.494	1	0.000	0.000	0.000	0	555.559	-505.279	216.105	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.291	-18.689	-678.872	0.322	1	0.188	0.028	0.538	1	1041.063	0.245	0.326	1	0.000	0.000	0.000	0	555.388	-504.161	215.604	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.296	-18.713	-678.856	-0.764	1	0.275	-0.231	0.830	1	1041.071	-0.062	0.850	1	0.000	0.000	0.000	0	555.425	-502.576	213.351	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.301	-18.588	-678.868	-0.130	1	-0.004	0.143	-0.147	1	1041.351	0.671	-1.295	1	0.000	0.000	0.000	0	555.693	-501.225	213.938	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.306	-18.776	-678.822	-1.475	1	0.225	-0.146	0.154	1	1041.465	0.004	-0.450	1	0.000	0.000	0.000	0	555.773	-500.154	212.566	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.311	-18.818	-678.932	-0.342	1	-0.005	0.181	-0.594	1	1041.405	0.716	-1.810	1	0.000	0.000	0.000	0	555.907	-498.876	211.294	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.316	-18.760	-678.808	-1.076	1	0.069	0.009	-0.056	1	1040.989	-0.349	1.247	1	0.000	0.000	0.000	0	556.079	-497.655	210.360	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.321	-18.909	-678.734	-1.571	1	0.067	-0.031	-0.090	1	1041.385	0.468	-1.348	1	0.000	0.000	0.000	0	556.088	-496.591	209.565	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.326	-18.923	-678.583	-2.344	1	-0.044	0.124	-0.086	1	1041.154	0.322	-0.134	1	0.000	0.000	0.000	0	556.330	-495.376	209.133	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.331	-18.984	-678.591	-1.898	1	0.006	0.120	-0.020	1	1041.125	0.424	-0.930	1	0.000	0.000	0.000	0	556.289	-494.205	207.654	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.336	-18.961	-678.689	-1.833	1	0.179	0.033	0.251	1	1040.972	-0.417	1.495	1	0.000	0.000	0.000	0	556.282	-493.233	206.963	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.341	-18.825	-678.814	-1.225	1	0.081	0.132	0.252	1	1041.036	0.155	0.641	1	0.000	0.000	0.000	0	556.449	-492.212	206.353	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.346	-18.739	-678.728	-0.992	1	-0.111	0.181	-0.583	1	1040.922	-0.504	1.531	1	0.000	0.000	0.000	0	556.653	-491.164	204.629	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.351	-18.767	-678.724	-1.594	1	-0.044	0.335	-0.899	1	1041.477	0.690	-2.202	1	0.000	0.000	0.000	0	556.655	-490.460	205.783	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.356	-18.736	-678.874	-0.389	1	-0.130	0.541	-1.013	1	1040.650	-0.728	2.835	1	0.000	0.000	0.000	0	556.695	-489.482	204.247	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.361	-18.878	-678.560	-1.631	1	0.059	0.176	-0.066	1	1041.153	0.009	-0.212	1	0.000	0.000	0.000	0	556.963	-488.483	202.652	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.366	-18.677	-678.910	-0.045	1	0.097	0.133	-0.026	1	1041.220	0.522	-0.659	1	0.000	0.000	0.000	0	556.924	-487.630	203.081	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.371	-18.883	-678.790	-1.698	1	-0.104	0.168	-0.495	1	1041.209	0.428	-0.979	1	0.000	0.000	0.000	0	557.073	-486.932	201.840	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.376	-18.838	-678.824	-0.949	1	0.099	-0.154	0.521	1	1041.096	0.289	0.146	1	0.000	0.000	0.000	0	557.297	-486.398	201.930	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.381	-18.631	-678.986	0.116	1	0.119	0.158	0.108	1	1040.930	0.046	1.179	1	0.000	0.000	0.000	0	557.472	-485.596	200.744	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.386	-19.003	-678.732	-1.311	1	0.117	-0.134	0.395	1	1041.221	0.396	-0.835	1	0.000	0.000	0.000	0	557.489	-485.120	200.672	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.391	-18.885	-678.834	-1.339	1	0.118	-0.331	0.796	1	1041.110	0.541	-0.867	1	0.000	0.000	0.000	0	557.595	-484.713	199.854	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.396	-18.621	-678.862	-0.279	1	0.073	-0.142	0.225	1	1041.025	0.633	-0.371	1	0.000	0.000	0.000	0	557.883	-484.031	199.622	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.401	-18.997	-678.625	-1.903	1	-0.077	0.366	-0.581	1	1041.347	0.156	0.146	1	0.000	0.000	0.000	0	558.121	-484.203	201.481	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.406	-18.599	-678.792	-0.333	1	0.202	-0.478	1.358	1	1041.044	-0.015	-0.149	1	0.000	0.000	0.000	0	558.088	-483.097	198.466	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.411	-18.997	-678.586	-2.527	1	-0.021	0.083	-0.453	1	1041.206	0.145	-0.597	1	0.000	0.000	0.000	0	558.290	-482.741	199.424	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.416	-18.908	-678.647	-1.784	1	0.101	-0.031	0.234	1	1040.690	-0.147	1.105	1	0.000	0.000	0.000	0	558.251	-482.372	198.818	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.421	-19.090	-678.593	-2.489	1	0.012	-0.058	0.039	1	1040.818	-0.118	1.435	1	0.000	0.000	0.000	0	558.277	-481.654	197.580	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.426	-18.766	-678.731	-1.339	1	0.015	-0.185	0.361	1	1041.092	-0.282	0.582	1	0.000	0.000	0.000	0	558.404	-481.616	198.853	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.431	-18.684	-678.795	-0.502	1	0.057	0.066	0.529	1	1041.159	0.207	-0.382	1	0.000	0.000	0.000	0	558.529	-480.802	195.724	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.436	-18.867	-678.712	-1.451	1	0.074	-0.331	0.591	1	1041.172	0.242	0.069	1	0.000	0.000	0.000	0	558.552	-481.016	197.676	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.441	-19.020	-678.619	-2.631	1	0.093	-0.156	0.530	1	1041.242	0.366	-0.661	1	0.000	0.000	0.000	0	558.279	-480.693	198.260	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.446	-18.676	-678.632	-1.191	1	0.253	-0.343	1.449	1	1040.924	-0.207	0.600	1	0.000	0.000	0.000	0	558.440	-480.274	196.696	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.451	-19.161	-678.545	-3.217	1	0.009	0.038	0.319	1	1040.893	-0.207	1.007	1	0.000	0.000	0.000	0	558.294	-479.908	197.139	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.456	-18.922	-678.785	-1.605	1	0.050	0.184	-0.186	1	1041.398	0.648	-1.811	1	0.000	0.000	0.000	0	558.393	-479.470	196.459	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.461	-18.996	-678.516	-2.439	1	0.124	-0.205	0.570	1	1041.182	0.371	-0.313	1	0.000	0.000	0.000	0	558.405	-479.223	196.616	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.466	-18.799	-678.657	-1.404	1	0.207	-0.237	0.802	1	1041.029	-0.004	0.335	1	0.000	0.000	0.000	0	558.285	-478.727	195.083	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.471	-18.847	-678.799	-1.321	1	0.155	-0.005	0.541	1	1041.211	-0.291	0.976	1	0.000	0.000	0.000	0	558.072	-478.466	195.428	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.476	-18.866	-678.796	-1.452	1	-0.042	-0.044	0.082	1	1040.982	-0.205	0.504	1	0.000	0.000	0.000	0	557.985	-478.244	196.261	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.481	-18.905	-678.501	-1.606	1	-0.052	0.033	-0.532	1	1040.869	-0.449	2.086	1	0.000	0.000	0.000	0	557.888	-478.164	197.095	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.486	-18.674	-678.829	-0.986	1	0.181	-0.324	0.947	1	1041.701	0.647	-2.395	1	0.000	0.000	0.000	0	557.651	-477.210	194.019	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.491	-18.895	-678.670	-1.654	1	0.074	0.267	-0.666	1	1041.163	0.007	0.820	1	0.000	0.000	0.000	0	557.543	-477.189	195.119	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.496	-18.842	-678.910	-1.147	1	0.352	-0.095	0.667	1	1040.826	-0.633	1.908	1	0.000	0.000	0.000	0	557.468	-476.917	195.081	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.501	-18.868	-678.552	-2.165	1	0.074	0.163	-0.333	1	1041.057	-0.421	1.113	1	0.000	0.000	0.000	0	557.408	-476.841	195.712	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.506	-18.781	-678.696	-1.686	1	0.194	-0.142	0.689	1	1041.509	0.467	-1.021	1	0.000	0.000	0.000	0	557.286	-476.433	194.810	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.511	-18.978	-678.630	-1.717	1	0.251	-0.216	0.944	1	1041.155	0.476	-0.445	1	0.000	0.000	0.000	0	556.914	-476.254	192.816	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.516	-18.813	-678.642	-1.643	1	0.201	-0.185	0.771	1	1041.191	-0.213	0.819	1	0.000	0.000	0.000	0	556.857	-476.528	194.127	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.521	-18.630	-678.912	-0.466	1	0.151	-0.183	0.394	1	1040.945	-0.229	1.613	1	0.000	0.000	0.000	0	556.976	-476.411	195.386	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.526	-18.791	-678.655	-1.708	1	-0.023	0.237	-0.839	1	1041.149	0.074	0.564	1	0.000	0.000	0.000	0	556.820	-476.231	193.370	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.531	-18.694	-678.784	-0.723	1	-0.011	0.208	-0.133	1	1041.137	0.264	-0.128	1	0.000	0.000	0.000	0	556.810	-476.438	194.702	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.536	-18.873	-678.618	-1.731	1	-0.100	0.170	-0.763	1	1041.204	0.059	-0.066	1	0.000	0.000	0.000	0	556.860	-475.926	192.258	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.541	-18.826	-678.809	-1.491	1	0.264	-0.323	1.080	1	1040.757	-0.633	2.750	1	0.000	0.000	0.000	0	556.878	-476.335	194.442	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.546	-18.719	-678.902	-0.645	1	0.106	-0.006	0.525	1	1040.904	-0.039	0.709	1	0.000	0.000	0.000	0	556.764	-476.485	194.544	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.551	-18.961	-678.542	-1.664	1	0.173	-0.117	0.340	1	1040.872	-0.279	1.428	1	0.000	0.000	0.000	0	556.947	-476.140	193.973	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.556	-18.860	-678.730	-1.642	1	-0.017	0.160	-0.124	1	1041.154	0.438	-0.632	1	0.000	0.000	0.000	0	556.869	-476.361	193.572	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.561	-18.718	-678.717	-0.904	1	-0.062	0.259	-0.156	1	1041.252	0.522	-1.119	1	0.000	0.000	0.000	0	556.693	-476.409	193.603	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.566	-18.974	-678.650	-2.140	1	0.218	-0.260	1.091	1	1040.883	-0.500	1.605	1	0.000	0.000	0.000	0	556.945	-476.512	193.644	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.571	-18.840	-678.690	-1.008	1	0.167	-0.102	0.643	1	1041.215	0.807	-1.603	1	0.000	0.000	0.000	0	556.911	-476.921	195.493	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.576	-19.042	-678.548	-2.599	1	0.314	-0.366	1.464	1	1041.280	-0.095	0.622	1	0.000	0.000	0.000	0	557.014	-476.792	194.397	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.581	-18.818	-678.693	-1.345	1	0.097	-0.076	0.213	1	1040.827	-0.306	1.222	1	0.000	0.000	0.000	0	556.967	-477.204	195.317	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.586	-18.766	-678.685	-1.228	1	0.117	0.301	-0.315	1	1041.183	0.894	-0.675	1	0.000	0.000	0.000	0	557.026	-477.105	194.682	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.591	-18.954	-678.755	-1.641	1	0.025	0.242	-0.324	1	1041.119	0.452	-0.613	1	0.000	0.000	0.000	0	556.903	-477.184	194.059	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.596	-18.976	-678.696	-2.095	1	0.071	0.147	0.034	1	1041.004	0.120	0.459	1	0.000	0.000	0.000	0	557.091	-477.245	194.525	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.601	-19.006	-678.694	-1.773	1	-0.004	0.145	-0.242	1	1041.063	-0.109	0.344	1	0.000	0.000	0.000	0	557.116	-477.537	194.450	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.606	-18.745	-678.796	-1.251	1	0.134	-0.135	0.511	1	1041.161	-0.074	-0.062	1	0.000	0.000	0.000	0	557.330	-477.653	193.773	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.611	-18.780	-678.802	-1.000	1	0.011	0.157	-0.411	1	1040.656	-0.492	1.925	1	0.000	0.000	0.000	0	557.170	-477.510	194.915	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.616	-18.796	-679.008	-0.662	1	-0.088	0.192	-0.273	1	1041.132	0.101	0.092	1	0.000	0.000	0.000	0	557.187	-477.479	194.002	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.621	-18.625	-678.826	-0.062	1	-0.057	0.171	-0.453	1	1041.173	0.298	-0.178	1	0.000	0.000	0.000	0	557.227	-477.783	194.852	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.626	-18.698	-678.896	-0.357	1	-0.003	0.099	-0.260	1	1041.242	0.566	-1.576	1	0.000	0.000	0.000	0	557.304	-477.725	194.465	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.631	-18.640	-678.921	0.012	1	0.270	-0.064	0.744	1	1040.996	0.051	-0.016	1	0.000	0.000	0.000	0	557.148	-477.987	194.406	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.636	-18.670	-678.765	-1.071	1	-0.008	0.249	-0.788	1	1041.195	0.719	-0.987	1	0.000	0.000	0.000	0	557.083	-477.942	193.678	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.641	-18.744	-678.710	-0.953	1	0.239	-0.113	0.791	1	1041.259	0.547	-0.739	1	0.000	0.000	0.000	0	557.076	-477.853	194.131	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.646	-18.968	-678.674	-2.211	1	-0.104	-0.178	0.432	1	1041.174	0.419	-1.078	1	0.000	0.000	0.000	0	557.013	-478.362	194.889	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.651	-18.999	-678.668	-2.127	1	0.172	-0.121	0.740	1	1041.305	0.873	-1.929	1	0.000	0.000	0.000	0	556.950	-477.870	194.106	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.656	-19.014	-678.559	-2.547	1	-0.003	0.181	0.034	1	1041.101	-0.517	1.672	1	0.000	0.000	0.000	0	556.844	-478.273	194.983	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.661	-18.712	-678.798	-0.520	1	-0.041	-0.017	-0.006	1	1040.951	-0.090	1.025	1	0.000	0.000	0.000	0	556.900	-478.289	195.590	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.666	-18.791	-678.739	-1.053	1	0.180	-0.090	0.872	1	1041.211	-0.123	0.044	1	0.000	0.000	0.000	0	556.630	-478.182	193.757	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.671	-18.805	-678.683	-1.123	1	0.002	-0.069	0.012	1	1041.127	0.358	-0.624	1	0.000	0.000	0.000	0	556.668	-478.333	195.881	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.676	-18.985	-678.747	-1.785	1	0.020	0.381	-0.741	1	1041.178	-0.473	-0.133	1	0.000	0.000	0.000	0	556.341	-478.125	193.858	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.681	-19.045	-678.725	-1.876	1	0.033	-0.113	0.617	1	1041.263	0.412	-0.935	1	0.000	0.000	0.000	0	556.391	-478.268	195.306	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.686	-18.800	-678.908	-0.442	1	0.046	-0.018	0.295	1	1040.944	-0.173	1.412	1	0.000	0.000	0.000	0	556.178	-478.080	195.089	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.691	-18.759	-678.741	-1.084	1	0.101	-0.249	0.991	1	1041.052	0.210	0.164	1	0.000	0.000	0.000	0	555.879	-478.599	196.937	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.696	-18.980	-678.746	-1.842	1	0.152	0.066	0.318	1	1041.106	0.267	-0.144	1	0.000	0.000	0.000	0	555.922	-478.403	195.257	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.701	-18.985	-678.625	-1.979	1	0.094	-0.193	0.675	1	1041.114	-0.012	0.710	1	0.000	0.000	0.000	0	555.698	-478.159	195.260	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.706	-18.921	-678.742	-1.960	1	0.185	-0.072	0.525	1	1041.488	0.340	-1.096	1	0.000	0.000	0.000	0	555.473	-478.427	196.927	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.711	-18.728	-678.855	-0.634	1	0.187	0.205	-0.042	1	1041.275	-0.043	0.423	1	0.000	0.000	0.000	0	555.231	-477.776	194.559	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.716	-18.761	-678.967	-0.729	1	0.194	-0.052	0.754	1	1040.877	0.005	0.670	1	0.000	0.000	0.000	0	555.041	-477.952	195.625	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.721	-18.624	-678.890	-0.462	1	-0.041	0.052	-0.033	1	1040.980	-0.125	-0.002	1	0.000	0.000	0.000	0	554.859	-478.060	196.291	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.726	-18.794	-678.783	-1.184	1	0.034	-0.024	0.064	1	1041.161	0.295	-0.049	1	0.000	0.000	0.000	0	554.660	-477.675	195.522	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.731	-18.800	-678.755	-1.268	1	0.029	0.094	0.088	1	1041.295	0.343	-0.700	1	0.000	0.000	0.000	0	554.242	-477.606	195.596	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.736	-19.061	-678.490	-2.745	1	0.100	-0.241	0.279	1	1041.328	0.103	-0.107	1	0.000	0.000	0.000	0	553.855	-477.590	195.678	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.741	-18.607	-678.893	-0.449	1	0.186	-0.150	0.337	1	1041.121	0.117	-0.096	1	0.000	0.000	0.000	0	553.565	-478.156	198.296	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.746	-18.787	-678.673	-1.288	1	0.083	-0.010	0.579	1	1040.928	-0.398	1.819	1	0.000	0.000	0.000	0	552.963	-477.381	196.636	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.751	-18.995	-678.641	-2.551	1	-0.101	0.072	-0.457	1	1041.041	-0.333	1.583	1	0.000	0.000	0.000	0	552.664	-476.915	194.893	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.756	-18.939	-678.737	-1.535	1	0.182	-0.053	0.333	1	1040.893	-0.597	1.679	1	0.000	0.000	0.000	0	552.293	-476.910	195.354	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
27.761	-18.833	-678.725	-1.281	1	0.125	-0.093	0.002	1	1040.895	-0.599	2.179	1	0.000	0.000	0.000	0	551.671	-476.673	195.590	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
